substance_name,cluster,umap1,umap2,manual_label
"1,2-bis(3-aminopropyl)ethylene­ diamine, polymer with N-butyl-2,2,6,6-tetramethyl-4-piperidi­namine and 2,4,6-trichloro-1,3,5-triazine",4,-2.237544191268838,-1.062332620160008,Inorganic compounds & metal salts
"amines, bis(hydrogenated tallow alkyl) oxidised",3,-3.5083965186156396,0.8318358163672441,Petroleum & coal tar fractions
"polydimethylsiloxane, 3-aminopropyl terminated, polymer with dicyclohexylmethane-4,4′- diisocyanate",3,-2.279121053604043,1.7117828230696672,Petroleum & coal tar fractions
"acrylic acid, methyl ester, telomer with 1-dodecanethiol, C16-C18 alkyl esters",3,-2.562239540008462,-0.8626091380280501,Petroleum & coal tar fractions
"poly-[[6-[N-(2,2,6,6-tetramethyl- 4-piperidinyl)-n-butylamino]-1,3,5-triazine-2,4-diyl][(2,2,6,6-tetramethyl-4-piperidinyl)imino]-1,6-hexanediyl[(2,2,6,6-tetra­methyl-4-piperidinyl)imino]]-α-[N,N,N′,N′-tetrabutyl-N""-(2,2,6,6-tetramethyl-4-piperidinyl)-N""-[6-(2,2,6,6-tetramethyl-4-piperidiny­lamino)-hexyl]-[1,3,5-triazine-2,4,6-triamine]-ω-N,N,N′,N′-tetrabutyl-1,3,5-triazine-2,4-diamine]",3,-0.9554835680998928,-0.8064407606286055,Petroleum & coal tar fractions
"polydimethylsiloxane, 3-aminopropyl terminated, polymer with 1-isocyanato-3-isocyanatomethyl-3,5,5-trimethylcyclohexane",3,-5.3186286810912256,0.7193576793509477,Petroleum & coal tar fractions
"glycerides, castor-oil mono-, hydrogenated, acetates",3,-2.590439927963174,-0.8964082498711592,Petroleum & coal tar fractions
"polyester of adipic acid with 1,3-butanediol, 1,2-propanediol and 2-ethyl-1-hexanol",4,2.4153437491379615,-0.9196233649415022,Inorganic compounds & metal salts
"α-alkenes(C20-C24) copolymer with maleic anhydride, reaction product with 4-amino-2,2,6,6-tetramethylpiperidine",4,0.21550973019226727,-0.6646337409180647,Inorganic compounds & metal salts
"poly(3-nonyl-1,1-dioxo-1-thiopropane-1,3-diyl)-block-poly(x-oleyl-7-hydroxy-1,5-diiminooctane-1,8-diyl), process mixture with x = 1 and/or 5, neutralised with dodecylbenzenesulfonic acid",4,-0.44789565840140644,-1.4701948065918928,Inorganic compounds & metal salts
"titanium nitride, nanoparticles",3,-2.376751315978921,-0.4180498023194319,Petroleum & coal tar fractions
"polyethylene waxes, oxidised",1,-0.27732147016898456,3.939288626177883,Reaction masses
poly(12-hydroxystearic acid)-polyethyleneimine copolymer,4,5.259244072052085,-0.24210887147607862,Inorganic compounds & metal salts
"sulfosuccinic acid alkyl (C4-C20) or cyclohexyl diesters, salts",4,-1.3400426034011013,-0.9843096633118635,Inorganic compounds & metal salts
"sulfosuccinic acid monoalkyl (C10-C16) polyethyleneglycol esters, salts",1,-0.8819717291869289,0.9656604032355303,Reaction masses
"cis-1,2-cyclohexanedicarboxylic acid, salts",4,-0.576224577812112,0.4951521556216234,Inorganic compounds & metal salts
"cis-endo-bicyclo[2.2.1]heptane- 2,3-dicarboxylic acid, salts",3,-3.9434689406432275,0.914423833354091,Petroleum & coal tar fractions
"methallylsulfonic acid, salts",3,-4.248771083740151,0.9529125194388384,Petroleum & coal tar fractions
"neodecanoic acid, salts",1,-0.8390494708098537,1.5872585873442644,Reaction masses
"pimelic acid, salts",1,-0.3800341013945705,2.3265395264464375,Reaction masses
"stearoyl-2-lactylic acid, salts",1,-0.4786455754317409,1.9721130232649797,Reaction masses
"perchloric acid, salts (perchlorate)",4,-0.40046502390281025,1.6162202458220476,Inorganic compounds & metal salts
"5-sulfoisophthalic acid, salts",1,-0.3757872704543239,2.1011033158141132,Reaction masses
"perfluoro acetic acid, α-substituted with the copolymer of perfluoro-1,2-propylene glycol and perfluoro-1,1-ethylene glycol, terminated with chlorohexafluoropropyloxy groups",1,-0.6577708844222194,1.1998604636031145,Reaction masses
"(butadiene, styrene, methyl methacrylate) copolymer cross-linked with 1,3-butanediol dimethacrylate",4,-2.750648391631997,2.9265620808440205,Inorganic compounds & metal salts
"(butadiene, styrene, methyl methacrylate, butyl acrylate) copolymer cross-linked with divinylbenzene or 1,3-butanediol dimethacrylate",4,-1.2024973753966457,-1.0932321448487288,Inorganic compounds & metal salts
"(methyl methacrylate, butyl acrylate, styrene, glycidylmethacrylate) copolymer",3,-1.2042995814360744,-1.0410332579773909,Petroleum & coal tar fractions
"(butadiene, ethyl acrylate, methyl methacrylate, styrene) copolymer crosslinked with divinylbenzene, in nanoform",4,-1.2478771332778102,-1.071202625767613,Inorganic compounds & metal salts
perfluoro[2-(poly(n-propoxy))propanoic acid],4,-1.1895793799437648,-1.1423643727463728,Inorganic compounds & metal salts
"(butyl acrylate, methyl methacrylate, butyl methacrylate) copolymer",3,-2.733441484359658,2.950519333346462,Petroleum & coal tar fractions
"(butyl acrylate, methyl methacrylate) copolymer, cross-linked with allyl methacrylate",4,-1.1935805205382473,-1.0771326918763167,Inorganic compounds & metal salts
"(butyl methacrylate, ethyl acrylate, methyl methacrylate) copolymer",4,-1.2007351044692165,-1.0552319188279158,Inorganic compounds & metal salts
"(ethyl acrylate, methyl methacrylate) copolymer",4,-1.1906612042464382,-1.0324772496384627,Inorganic compounds & metal salts
"(butyl acrylate, methyl methacrylate, styrene) copolymer",4,-1.2644690398253566,-1.021128882901097,Inorganic compounds & metal salts
titanium dioxide reacted with octyltriethoxysilane,4,-1.2759177807845241,-1.023330916897679,Inorganic compounds & metal salts
"α-dimethyl-3-(4’-hydroxy-3’-methoxyphenyl)propylsilyloxy, w-3-dimethyl-3-(4’-hydroxy-3’-methoxyphenyl)propylsilyl polydimethylsiloxane",1,-1.784536254791177,-2.1948389907044414,Reaction masses
cyclic oligomers of (butylene terephthalate),3,-2.7788506869353418,-0.5471866626900679,Petroleum & coal tar fractions
"3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanoic acid, esters with C13-C15 branched and linear alcohols",4,-2.515437257675088,-1.814595450894261,Inorganic compounds & metal salts
ethylene-vinyl acetate copolymer wax,4,-1.0264604214705593,-0.1464348484438902,Inorganic compounds & metal salts
"(polyethylene terephthalate, hydroxylated polybutadiene, pyromellitic anhydride) copolymer",4,-1.0963492516554958,-1.0342028041047102,Inorganic compounds & metal salts
"(butadiene, ethyl acrylate, methyl methacrylate, styrene) copolymer not cross-linked, in nanoform",4,-1.289518845466531,-1.0361165900391585,Inorganic compounds & metal salts
"(methacrylic acid, ethyl acrylate, n-butyl acrylate, methyl methacrylate and butadiene) copolymer in nanoform",4,-1.1426439408339626,-1.1659201283616072,Inorganic compounds & metal salts
polyglycerol,4,-1.1673534039534694,-1.1013995309037214,Inorganic compounds & metal salts
"(butadiene, ethyl acrylate, methyl methacrylate, styrene) copolymer crosslinked with 1,3-butanediol dimethacrylate, in nanoform",4,0.852748411508643,-0.473125507370854,Inorganic compounds & metal salts
"zinc oxide, nanoparticles, uncoated",4,-1.1470303658522731,-1.102113236920262,Inorganic compounds & metal salts
poly((R)-3-hydroxybutyrate-co-(R)-3-hydroxyhexanoate) ('PHBH'),1,-0.17122985163108173,3.2404630284148213,Reaction masses
ground sunflower seed hulls,3,-2.3305372122801904,-0.46916156007471144,Petroleum & coal tar fractions
"mixture of methyl-branched and linear C14-C18 alkanamides, derived from fatty acids",6,2.6404539223633643,1.307820926173305,"Polymers, fatty acids & surfactants"
"phosphorous acid, triphenyl ester, polymer with alpha-hydro-omega-hydroxypoly[oxy(methyl-1,2-ethanediyl)], C10-C16 alkyl esters",4,1.6274816866837376,-0.1409879822892195,Inorganic compounds & metal salts
amylose,4,-0.7350289944686061,-0.2216764588517195,Inorganic compounds & metal salts
4-tert-butylphenol formaldehyde resin,6,1.793162571998679,5.454820881350612,"Polymers, fatty acids & surfactants"
"cashew nut shell liquid, distilled ( > 90 % cardanol)",4,-1.3689843539275295,-1.7523158688706404,Inorganic compounds & metal salts
cellulose acetate,1,2.641685831161582,2.7861464123564716,Reaction masses
"distearic acid, diester with glycerol",4,1.3935791130982274,2.6999240021544453,Inorganic compounds & metal salts
lanolin (pharmacopeia grade),4,1.1033434148751133,-1.0049226184052473,Inorganic compounds & metal salts
polyglyceryl-5 stearate,1,0.8341754998885029,1.0946310858565325,Reaction masses
polyvinyl alcohol,4,0.851809668155753,-0.4417614836853987,Inorganic compounds & metal salts
shellac,4,-1.516617906478799,-0.7154605288666731,Inorganic compounds & metal salts
wheat protein,6,1.5466608878098362,6.812374363406276,"Polymers, fatty acids & surfactants"
xylene,6,2.0599365111313697,2.554107914431667,"Polymers, fatty acids & surfactants"
zinc hydroxyphosphite,6,-2.203799617675698,-0.17005882157507002,"Polymers, fatty acids & surfactants"
alkyl(C8-C18)dimethylbenzylammonium chloride,1,-0.2394236449278957,3.1412599186736103,Reaction masses
aramid fibres,3,-2.4485062483824853,2.1406762699919697,Petroleum & coal tar fractions
"N,N'-diaryl-p-phenylenediamine",6,0.7494675692044133,3.1225206951933857,"Polymers, fatty acids & surfactants"
"dimethylsiloxane, hydroxy terminated",3,-3.389374149230874,1.607284079058742,Petroleum & coal tar fractions
"diphenylamine, octylated",3,-3.6234387282408838,0.7936940889197344,Petroleum & coal tar fractions
"formaldehyde-2,4,6-triamino-1,3,5-triazine, copolymer",3,-2.7500270728148584,0.7830460767584795,Petroleum & coal tar fractions
"formaldehyde-xylene, copolymer",3,-1.616396081832803,-1.6892475981873518,Petroleum & coal tar fractions
"2-hydroxy-2-sulfinato acetic acid, disodium salt",4,-1.506861579803384,-1.7050217290085798,Inorganic compounds & metal salts
"2-hydroxy-2-sulfonato acetic acid, disodium salt",1,-0.496981037048257,1.4181064467268938,Reaction masses
mercaptoethyl tallate,1,-0.5526389006652004,1.3617858986693376,Reaction masses
methyltin-2-mercaptoethyl tallate,4,-0.9452889088667995,0.2017229597407335,Inorganic compounds & metal salts
"polytitanic acid, butyl ester (butylpolytitanate)",3,-1.400270831970132,0.5369208555060381,Petroleum & coal tar fractions
"naphthalene sulfonic acid-formaldehyde condensation product, sodium salt",4,-0.478466165450967,-0.07913101209821759,Inorganic compounds & metal salts
paraffin oil,1,-1.9300967577971584,-1.1937701602143294,Reaction masses
"phenols, butylated, isobutylated or octylated",2,5.872351753326499,-0.8143954773110396,Complex substances (UVCB with structure)
"phenols, styrenated",4,-3.047959697631753,-0.4345338542622572,Inorganic compounds & metal salts
polyacrylic acid,4,-2.8217131022490625,-0.6575930614632612,Inorganic compounds & metal salts
polybutene,4,-1.0613864783324367,-0.7553200025719649,Inorganic compounds & metal salts
"polybutene, hydrogenated",6,-1.6324216250456935,-0.6673993964356428,"Polymers, fatty acids & surfactants"
polycyclopentadiene,4,-1.610478055862344,-0.8943538565796858,Inorganic compounds & metal salts
polyethyleneamine,6,-1.5825296763457424,-1.1448881526154524,"Polymers, fatty acids & surfactants"
polyethylene aminostearamide ethylsulfate,1,-1.7680951479949123,-0.5294496913117415,Reaction masses
"poly(ethylene-co-acrylic acid), zinc salt",4,-1.8313723925627834,-0.3578749199074751,Inorganic compounds & metal salts
polyisobutene,1,-0.48411752024070087,1.54850507782278,Reaction masses
polytetrafluoroethylene,6,-1.5970186118163234,-0.7937621374291426,"Polymers, fatty acids & surfactants"
polyvinyl cyclohexane,4,-1.7843922499693996,-0.579668213860417,Inorganic compounds & metal salts
poly(vinyl methyl ether),4,-1.6877495173491603,-0.40674092365922987,Inorganic compounds & metal salts
stearoyl-palmitoyl-benzoyl-methane,4,-1.634854686645425,-0.7705501814049727,Inorganic compounds & metal salts
"styrene, reaction product with diphenylamine",4,-3.7558702353514795,-0.16041006638231337,Inorganic compounds & metal salts
poppy-seed oil,4,-2.2291299227751855,-2.001001586453343,Inorganic compounds & metal salts
walnut oil,4,2.6445084687195655,1.356109271510219,Inorganic compounds & metal salts
poly-alpha-olefin from 1-dodecene and 1-octene,1,2.6210337754212256,1.4391778807478899,Reaction masses
sodium-alpha-C11-alcohol-heptaglycol ether-omega-sulfate,4,-2.0138634566344384,-0.850489427582646,Inorganic compounds & metal salts
polylaurolactam,3,0.19835399350746807,0.9415440063315386,Petroleum & coal tar fractions
"butandiololeate, ethoxylated",6,-1.6942333106078273,-0.635824014679814,"Polymers, fatty acids & surfactants"
perilla oil,4,-2.7103196505583886,0.016377714681153906,Inorganic compounds & metal salts
polyethylene glycol (EO=2-6) monoalkyl(C16-C18)ether,4,2.791186916442954,1.4518199066954607,Inorganic compounds & metal salts
sunflower oil,4,-0.9639854554213649,-0.8991281290215498,Inorganic compounds & metal salts
safflower oil,4,2.6369924422226783,1.317535291178798,Inorganic compounds & metal salts
linseed oil,4,2.535181629272544,0.8457286457854265,Inorganic compounds & metal salts
cotton seed oil,4,2.590858447166526,0.9665564398604387,Inorganic compounds & metal salts
corn oil,4,2.7250567551575537,1.4850243429976457,Inorganic compounds & metal salts
coconut oil,4,2.7377589817963477,1.5028649668532366,Inorganic compounds & metal salts
"castor oil, hydrogenated",4,2.6173506852112647,1.448062191470241,Inorganic compounds & metal salts
tall oil,4,2.095869409652793,0.8333393435317034,Inorganic compounds & metal salts
sesame oil,2,2.5265914078675147,0.6331897477942461,Complex substances (UVCB with structure)
beechnut oil,4,2.68874179086312,1.5318863491850847,Inorganic compounds & metal salts
fish oil,4,2.7191663857422705,1.6239844660597795,Inorganic compounds & metal salts
hempseed oil,4,2.5467582817993994,1.4350427489119524,Inorganic compounds & metal salts
pumpkin seed oil,2,2.579861986251914,0.7413888673621172,Complex substances (UVCB with structure)
polybutadiene,4,2.651514398666465,1.4232393603163713,Inorganic compounds & metal salts
polyisoprene,6,-1.5301238421477443,-0.8168640632790571,"Polymers, fatty acids & surfactants"
"1,1,3-tris-(2-methyl-4-di-tridecylphosphite-5-tert-butyl-phenyl)-butane with added diphenylphosphite",6,-1.5901845816649562,-0.7895819444817549,"Polymers, fatty acids & surfactants"
"1,4-dihydro-2,6-dimethyl-3,5-dicarbododecyloxy-pyridine",3,-4.1208299521483545,0.6199826102095598,Petroleum & coal tar fractions
1-hydropentafluoro propene,3,-5.226470363525308,1.5141208271819109,Petroleum & coal tar fractions
"2,4-diphenylmethane-diisocyanate",3,-4.433957946685708,2.2980942826109882,Petroleum & coal tar fractions
"2,6-diphenylmethane-diisocyanate",3,-2.796245944885171,-1.7619181771439558,Petroleum & coal tar fractions
bis-2-tert-butyl-6-(3-tert-butyl-5-methyl-2-hydroxybenzylphenyl) terephthalate,3,-2.8122497920073632,-1.735434164540196,Petroleum & coal tar fractions
chlorinated paraffin,3,-4.262427223113931,0.8866498570281023,Petroleum & coal tar fractions
chlorinated polyethylene,1,5.4330569382630225,-0.603078116909886,Reaction masses
chlorinated rubber,1,-1.8525160674132473,-0.4307005305451399,Reaction masses
chloroethylvinylacetate,1,-1.7947186354674465,-0.4087038834256178,Reaction masses
chlorosulfonated polyethylene,3,-2.227083814529336,1.7675587038832659,Petroleum & coal tar fractions
condensation product of cinnamic aldehyde and hexamethylenediamine,1,-1.864581478027261,-0.4138149221104628,Reaction masses
condensation product of n-dodecyl alcohol with ethylene oxide,4,-2.1896005991973047,-1.899360527531529,Inorganic compounds & metal salts
condensation products of formaldehyde with melamine,4,-1.1149443511046535,-1.381236304776097,Inorganic compounds & metal salts
condensation products of formaldehyde with urea,4,-1.6411432150878078,-1.8813539643448836,Inorganic compounds & metal salts
condensation products of sorbitol and/or ethylene oxide,4,-1.5467149142302639,-1.9020240206879622,Inorganic compounds & metal salts
copolymer of methylmethacrylate with divinylbenzene,4,-1.214733493713296,-1.2268416781586653,Inorganic compounds & metal salts
"copolymer of methylmethacrylate with styrene, divinylbenzene and 1,3-butylene glycol-dimethacrylate",4,-1.229498160270608,-1.081854333416844,Inorganic compounds & metal salts
copolymer of methylmethacrylate-butadiene-styrene-divinylbenzene,4,-1.2590795878447658,-1.0699610610169417,Inorganic compounds & metal salts
cyclised rubber,4,-1.2614143017806179,-1.0678615470093733,Inorganic compounds & metal salts
diethoxydihydroquinone,1,-1.5792333010710842,-0.4599968989056593,Reaction masses
"dimethyl ester of polycondensed succinic acid with 2-(4-hydroxy-2,2,6,6-tetramethyl-1-piperidyl)-ethanol",4,-3.2604550246276025,0.2980100612479204,Inorganic compounds & metal salts
